"Dealer ID",Code,"Total Point before this ","Membership Level","Subgroup ID","Subgroup Name",Quantity,Point,"Offer Point","Item Point","Item Point Should Membership Wise","Original Point Should Be","Amount Difference","Pay Status",Date
737,scan,65,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-09 19:03:40"
737,scan,65,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-09 19:03:54"
737,scan,65,CF,,,scan,55,scan,scan,scan,55,0,"Payment Ok","2022-09-09 19:04:08"
737,scan,55,CF,,,scan,55,scan,scan,scan,55,0,"Payment Ok","2022-09-09 19:04:21"
737,scan,55,CF,,,scan,55,scan,scan,scan,55,0,"Payment Ok","2022-09-09 19:04:29"
737,scan,55,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-09 19:04:37"
737,scan,65,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-09 19:04:48"
737,scan,65,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-09 19:05:01"
737,scan,65,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-09 19:05:12"
737,scan,65,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-09 19:05:22"
737,scan,65,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-09 19:05:40"
737,scan,65,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-09 19:06:26"
737,scan,65,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-09 19:06:56"
737,scan,65,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-09 19:07:18"
737,scan,65,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-09 19:07:45"
737,scan,65,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-09 19:35:45"
737,scan,65,CF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-09-09 19:36:19"
737,scan,110,CF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-09-09 19:36:31"
737,scan,110,CF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-09-09 19:36:45"
737,scan,110,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-09 19:37:07"
737,scan,65,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-09 19:37:19"
737,scan,23,CF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-09-09 19:37:35"
737,scan,110,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-09 19:37:55"
737,scan,23,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-09 19:39:46"
737,scan,65,CF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-09-09 19:39:46"
737,scan,135,CF,,,scan,55,scan,scan,scan,55,0,"Payment Ok","2022-09-09 19:40:17"
737,scan,55,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-09 19:40:46"
737,scan,12,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-09 19:56:08"
737,scan,23,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-09 19:57:59"
737,scan,23,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-09 19:58:51"
737,scan,23,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-09 19:59:54"
737,scan,65,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-09 20:07:47"
737,scan,65,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-09 20:09:18"
737,scan,65,CF,,,scan,55,scan,scan,scan,55,0,"Payment Ok","2022-09-09 20:09:33"
737,scan,55,CF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-09-09 20:09:47"
737,scan,135,CF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-09-09 20:09:59"
737,scan,110,CF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-09-09 20:10:14"
737,scan,110,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-09 20:10:30"
737,scan,23,CF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-09-09 20:10:43"
737,scan,110,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-09 20:10:55"
737,scan,65,CF,,,scan,55,scan,scan,scan,55,0,"Payment Ok","2022-09-09 20:12:48"
737,scan,55,CF,,,scan,55,scan,scan,scan,55,0,"Payment Ok","2022-09-09 20:13:11"
737,scan,55,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-09 20:13:23"
737,scan,65,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-09 20:13:44"
737,scan,65,CF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-09-09 20:14:07"
737,scan,110,CF,,,scan,55,scan,scan,scan,55,0,"Payment Ok","2022-09-09 20:14:27"
737,scan,55,CF,,,scan,55,scan,scan,scan,55,0,"Payment Ok","2022-09-09 20:15:18"
737,scan,55,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-09 20:40:32"
737,scan,65,CF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-09-09 21:51:59"
737,scan,110,CF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-09-09 21:52:27"
737,scan,110,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-09 21:52:41"
737,scan,65,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-09 21:52:55"
737,scan,65,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-09 21:53:07"
737,scan,65,CF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-09-09 21:53:17"
737,scan,110,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-09 21:53:31"
737,scan,65,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-09 21:53:45"
737,scan,65,CF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-09-09 21:53:54"
737,scan,135,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-09 21:54:08"
737,scan,65,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-09 21:54:19"
737,scan,12,CF,,,scan,100,scan,scan,scan,100,0,"Payment Ok","2022-09-09 21:54:32"
737,scan,100,CF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-09-09 21:54:45"
737,scan,135,CF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-09-09 21:55:01"
737,scan,135,CF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-09-09 21:55:15"
737,scan,110,CF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-09-09 21:55:28"
737,scan,135,CF,,,scan,55,scan,scan,scan,55,0,"Payment Ok","2022-09-09 21:55:44"
737,scan,55,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-09 21:55:58"
737,scan,65,CF,,,scan,45,scan,scan,scan,45,0,"Payment Ok","2022-09-09 21:56:11"
737,scan,45,CF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-09-09 21:56:21"
737,scan,110,CF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-09-09 21:56:35"
737,scan,135,CF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-09-09 21:56:48"
737,scan,135,CF,,,scan,55,scan,scan,scan,55,0,"Payment Ok","2022-09-09 21:57:01"
737,scan,55,CF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-09-09 21:57:16"
737,scan,135,CF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-09-09 21:57:26"
737,scan,135,CF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-09-09 21:57:39"
737,scan,110,CF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-09-09 21:57:53"
737,DPU-1114-4063/2022,110,CF,2,"MASTER COAT",72,90,0,1.25,1.25,90,0,"Payment Ok","2022-09-10 11:40:11"
737,DPU-1114-4063/2022,110,CF,26,"REBELITE SPD",233,174.75,0,0.75,0.75,174.75,0,"Payment Ok","2022-09-10 11:40:11"
737,scan,374.75,CF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-09-10 16:29:03"
737,scan,110,CF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-09-10 16:32:16"
737,scan,110,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-10 16:32:41"
737,scan,65,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-10 16:32:55"
737,scan,65,CF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-09-10 16:33:08"
737,scan,135,CF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-09-10 16:33:19"
737,scan,135,CF,,,scan,55,scan,scan,scan,55,0,"Payment Ok","2022-09-10 16:33:36"
737,scan,55,CF,,,scan,55,scan,scan,scan,55,0,"Payment Ok","2022-09-10 16:33:51"
737,scan,55,CF,,,scan,220,scan,scan,scan,220,0,"Payment Ok","2022-09-10 16:34:07"
737,scan,220,CF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-09-10 16:34:26"
737,scan,110,CF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-09-10 16:34:56"
737,scan,110,CF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-09-10 16:35:09"
737,scan,135,CF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-09-10 16:35:51"
737,scan,135,CF,,,scan,55,scan,scan,scan,55,0,"Payment Ok","2022-09-10 16:36:03"
737,scan,55,CF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-09-10 16:36:18"
737,scan,110,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-10 16:36:32"
737,scan,65,CF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-09-10 16:36:48"
737,scan,110,CF,,,scan,55,scan,scan,scan,55,0,"Payment Ok","2022-09-10 16:37:01"
737,scan,55,CF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-09-10 16:37:14"
737,scan,135,CF,,,scan,55,scan,scan,scan,55,0,"Payment Ok","2022-09-10 16:37:29"
737,scan,55,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 16:37:40"
737,scan,12,CF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-09-10 16:37:54"
737,scan,135,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 16:55:41"
737,scan,12,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-10 16:56:02"
737,scan,65,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-10 16:56:16"
737,scan,65,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 16:56:35"
737,scan,12,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-10 16:56:51"
737,scan,23,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-10 16:57:07"
737,scan,23,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-10 16:58:16"
737,scan,23,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-10 16:58:27"
737,scan,23,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 16:58:41"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 17:04:16"
737,scan,12,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-10 17:04:30"
737,scan,23,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-10 17:05:08"
737,scan,23,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 17:05:18"
737,scan,12,CF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-09-10 17:05:34"
737,scan,110,CF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-09-10 17:06:28"
737,scan,110,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-10 17:06:45"
737,scan,65,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-10 17:07:07"
737,scan,23,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-10 17:07:29"
737,scan,65,CF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-09-10 17:44:32"
737,scan,110,CF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-09-10 17:45:00"
737,scan,110,CF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-09-10 17:47:51"
737,scan,110,CF,,,scan,100,scan,scan,scan,100,0,"Payment Ok","2022-09-10 17:48:19"
737,scan,100,CF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-09-10 17:48:34"
737,scan,110,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-10 17:48:50"
737,scan,65,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 17:49:06"
737,scan,12,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-10 17:49:20"
737,scan,65,CF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-09-10 17:49:29"
737,scan,110,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 19:38:46"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:24:35"
737,scan,12,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-10 20:24:48"
737,scan,65,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-10 20:25:03"
737,scan,65,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-10 20:25:11"
737,scan,65,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-10 20:25:25"
737,scan,23,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:25:37"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:25:51"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:26:02"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:26:17"
737,scan,12,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-10 20:26:30"
737,scan,23,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:26:44"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:27:05"
737,scan,12,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-10 20:27:18"
737,scan,23,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-10 20:27:33"
737,scan,23,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-10 20:27:47"
737,scan,23,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-10 20:28:01"
737,scan,23,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-10 20:28:14"
737,scan,65,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:28:28"
737,scan,12,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-10 20:28:39"
737,scan,23,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:28:50"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:29:07"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:29:20"
737,scan,12,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-10 20:29:32"
737,scan,23,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-10 20:29:43"
737,scan,23,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:29:57"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:30:12"
737,scan,12,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-10 20:30:34"
737,scan,23,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-10 20:30:48"
737,scan,23,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-10 20:31:00"
737,scan,23,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-10 20:31:15"
737,scan,23,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-10 20:31:32"
737,scan,23,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:31:42"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:31:56"
737,scan,12,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-10 20:32:10"
737,scan,23,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-10 20:32:23"
737,scan,23,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:32:36"
737,scan,12,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-10 20:32:52"
737,scan,23,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-10 20:33:05"
737,scan,23,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:33:16"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:33:26"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:33:40"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:33:53"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:34:06"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:34:27"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:34:44"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:34:58"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:35:08"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:35:22"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:35:33"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:35:51"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:36:06"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:36:19"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:36:33"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:36:47"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:37:00"
737,scan,12,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-10 20:39:01"
737,scan,23,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-10 20:39:14"
737,scan,23,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-10 20:39:24"
737,scan,23,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:39:49"
737,scan,12,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-10 20:40:02"
737,scan,23,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-10 20:40:18"
737,scan,23,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-10 20:40:35"
737,scan,23,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-10 20:41:04"
737,scan,23,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-10 20:41:19"
737,scan,23,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:42:11"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:42:27"
737,scan,12,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-10 20:42:41"
737,scan,23,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:42:54"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:43:03"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:43:17"
737,scan,12,CF,,,scan,100,scan,scan,scan,100,0,"Payment Ok","2022-09-10 20:49:04"
737,scan,100,CF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-09-10 20:49:18"
737,scan,110,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:49:32"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:49:44"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:49:55"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:50:08"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:50:19"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:50:31"
737,scan,12,CF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-09-10 20:50:45"
737,scan,110,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:51:04"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:51:30"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:51:39"
737,scan,12,CF,,,scan,100,scan,scan,scan,100,0,"Payment Ok","2022-09-10 20:51:54"
737,scan,100,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-10 20:52:09"
737,scan,23,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-10 20:52:24"
737,scan,23,CF,,,scan,100,scan,scan,scan,100,0,"Payment Ok","2022-09-10 20:52:40"
737,scan,100,CF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-09-10 20:52:51"
737,scan,110,CF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-09-10 20:53:03"
737,scan,110,CF,,,scan,100,scan,scan,scan,100,0,"Payment Ok","2022-09-10 20:53:12"
737,scan,100,CF,,,scan,100,scan,scan,scan,100,0,"Payment Ok","2022-09-10 20:53:23"
737,scan,100,CF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-09-10 20:53:36"
737,scan,110,CF,,,scan,100,scan,scan,scan,100,0,"Payment Ok","2022-09-10 20:53:47"
737,scan,100,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:53:56"
737,scan,12,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-10 20:54:07"
737,scan,65,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:55:38"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:56:14"
737,scan,12,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-10 20:56:21"
737,scan,23,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:56:33"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:57:10"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:57:24"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:57:33"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:57:44"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:57:56"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-10 20:58:07"
737,DPU-1114-4085/2022,12,CF,26,"REBELITE SPD",25,18.75,0,0.75,0.75,18.75,0,"Payment Ok","2022-09-10 21:52:51"
737,DPU-1114-4087/2022,30.75,CF,45,"WALLELITE WATER SEALER-INTERIOR",36,27,0,0.75,0.75,27,0,"Payment Ok","2022-09-10 21:55:04"
737,DPU-1114-4088/2022,57.75,CF,2,"MASTER COAT",110,137.5,0,1.25,1.25,137.5,0,"Payment Ok","2022-09-10 21:58:02"
737,scan,195.25,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-11 13:47:00"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-11 13:47:21"
737,scan,12,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-11 13:48:56"
737,scan,23,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-11 13:49:12"
737,scan,23,CF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-09-11 18:02:15"
737,scan,110,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-11 18:03:15"
737,scan,23,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-11 18:06:54"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-11 18:07:06"
737,scan,12,CF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-09-11 18:07:26"
737,scan,12,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-11 18:07:41"
737,scan,23,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-11 18:07:57"
737,scan,23,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-11 18:08:11"
737,scan,23,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-11 18:16:18"
737,scan,65,CF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-09-11 18:23:30"
737,scan,110,CF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-09-11 18:33:54"
737,scan,135,CF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-09-11 18:34:10"
737,scan,135,CF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-09-11 18:34:29"
737,scan,135,CF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-09-11 18:35:01"
737,scan,135,CF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-09-11 18:35:18"
737,scan,135,CF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-09-11 18:35:46"
737,scan,135,CF,,,scan,65,scan,scan,scan,65,0,"Payment Ok","2022-09-11 18:35:59"
737,scan,65,CF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-09-11 18:37:25"
737,scan,135,CF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-09-11 18:37:43"
737,scan,110,CF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-09-11 18:37:57"
737,scan,110,CF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-09-11 18:38:14"
737,scan,110,CF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-09-11 18:38:32"
737,scan,110,CF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-09-11 18:38:48"
737,scan,110,CF,,,scan,100,scan,scan,scan,100,0,"Payment Ok","2022-09-11 18:39:07"
737,scan,100,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-11 18:50:51"
737,scan,23,CF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-09-11 18:51:38"
